Driftwood - Freeloader (Official Music Video) [HD],2ShO1jZYZeA,"This techno song features programmed percussion playing at a fast tempo. After two bars, the percussion plays a crash cymbal and pauses. There are layers of synth sounds. One layer is playing a high pitched repetitive melody. Another layer is playing the lower octaves of the same melody but the sound is different. Another synth is playing the bass parts using the same melody. This is an instrumental song with a techno feel. This song can be used in an advertisement for a luxury item."
The Electro Harmonix Neo Clone,2T1P9ovsl4A,"The low quality recording features an emotional electric guitar melody, shimmering hi hats, soft kick hits and punchy snare in the left channel and arpeggiated electric guitar melody and simple bass guitar in the right channel of the stereo image. Due to this unconventional panning, the stereo image sounds a bit unbalanced. It is still emotional and passionate."
Autumn Hill - Blame (Official Music Video),2U8Dvh7nwFI,This is a pop music piece. The words are being sung by two vocals: one male and one female which lead to a duet for the chorus. There is a banjo and an electric guitar playing the melody while a simple electronic drum beat provides the rhythmic background for the song. It is a slightly melodic and emotional song. This piece could be used in the soundtrack of a romantic drama during a flashback scene.
Free Music,2UY_-oF1vqo,This song contains a digital drum playing a simple pattern with a kick and a snare sound. Synthesizers are playing a repeating melody in the higher register. Another synth sound is playing a more aggressive lead sound with a countermelody. A string sample is being used to create a short hit. This song may be playing during a car ride.
Dj Mo Beatz scratching,2Ui85-AOLyo,This is a live recording of a DJ doing deck scratching on a hip hop song.
Banjo-Tooie Music: Glitter Gulch Mine,2UnlMwW8nyI,This children's song features an accordion playing chords. This is accompanied by percussion playing a simple beat. The bass plays the root notes of the chords. An instrument like the xylophone plays the main melody on the low frequencies. There are no voices in this song. This song is an instrumental. The mood of this song is happy. This song can be played in a children's animation series.
tapping bach? (tocatta and fugue by bach apparantly),2VFVe0RCn7g,Someone is playing a distorted e-guitar. Finger-tapping a classical music piece. This is an amateur recording and not of the best sound-quality. This song may be playing at home showing off your skills to a friend.
"Gatos bebiendo agua del grifo, aunque no saben...",2WxUIkF2zEw,In the forefront you can hear water running while a jazz piece is playing in the background. This is an amateur recording.
Oromo Wedding Reception Entrance at Forum Banquet Halls in Toronto | Forever Video,2YAyM0aHFRU,"This song has a traditional African Arabic feel to it. There is an accordion, an upbeat vibe, and an ethnic vocal performance by the male vocalist. It is a live recording and the audio quality is not professional."
Zipper Bracelet,2YQPwRLB1s0,"The low quality recording features a jungle track that consists of bouncy snare, soft kick, shimmering shakers, energetic ride cymbal, claps and groovy bass. There are some zipping sound effects, alongside energetic female vocal phrases. It sounds energetic, but yet smooth. Sounds like a soundtrack for a commercial."
Breed Sheep(Nirvana cover)territorial pissings and love buzz,2ZB7DUGOdZw,The song is an instrumental. The song is fast tempo with distorted guitars playing in rhythm. The song is energetic and an amateurish performance. The song is of very poor quality with audio noise and hissing sound.
Tweet - Dance(Ass) Takeoff,2ZYzviKuq9w,"This is a hip-hop music piece. There is a female vocalist singing in a rap-like manner. There is a strong bass in the background. For the rhythm, there is a simple electronic drum beat with heavy use of claps. The keyboard is playing occasional tunes. The atmosphere is groovy. This piece could be playing in the background at a nightclub or at a dance club."
Wowee one - heavy bass clear sound - playing dubstep,2ZgEbNi--8Q,"A male singer sings this aggressive vocal. The song is medium tempo with a slick drumming rhythm, groovy bass line, sonic tones, keyboard harmony and various percussive hits. The song is a modern electronic dance music with trance influences. The song has bad quality audio issues."
10 songs to play on mandolin that aren't bluegrass,2ZogsGp-T4o,"This song is a mandolin instrumental. The tempo is medium with a lively melody on the mandolin. The music is minimalist without  any other instruments. The music is high pitched, melodious and charming. This audio ends abruptly indicating that this could be a mandolin tutorial."
Couperin Prélude 5 L'Art de toucher le Clavecin Mário Trilha,2ZrqWkdwVzo,The low quality recording features a harpsichord melody being played. The recording is extremely noisy and it sounds passionate and emotional.
hula hula Hawaii,2_Vk3tmqz-0,The clip sounds like a live performance of Hawaiian Luau music. The song has a generally positive and uplifting effect - it can put you into a good mood. There are several layers of guitars. There's also a main string instrument that plays arpeggiated notes.
"WoW, It's Hard - Train The Shaman",2_kLD3IbF2c,"This song contains background noises such as a goat sound, wind blowing and very low horns blowing one note. Then the music comes in with a string section playing a short stroke melody. This song may be playing in a war/adventure video-game."
Hector Olivera organist,2_mFg42LlUI,"The low quality recording features a huge church organ chord progression, followed by shimmering cymbals, played in a huge reverberant space - most likely a church. It sounds epic and powerful."
Atreyu - Right Side Of The Bed ( LYRICS ),2aPVOidHLXI,"The low quality recording features a wide, soft whispering male vocals singing over a wide electric guitar melody, shimmering cymbals and drum roll. In the second part of the loop there is an energetic male vocal singing over more energetic electric guitar chords, distorted bass, punchy kick and snare hits and shimmering cymbals. It sounds energetic, aggressive, but also messy and kind of chaotic, since the mix is dirty."
Marin Doru- Ramane masa saraca,2bCuw7U_Rac,This low quality recording features a male voice singing the main melody in a foreign language. This is accompanied by percussion playing a simple beat with a Latin feel. The bass is played on a double bass. The double bass plays a groovy bassline. Flute fills are played in the background. An accordion plays melodies in harmony with the voice. This song has romantic overtones. This song can be played at the end credits of a mafia romance movie.
Mika live at Virgin Radio 2007,2bcnAoZbptI,"This is a live performance of a pop music piece. There is a male vocalist singing melodically in the lead. There is a catchy tune that is being performed on a keyboard with a piano sound.The atmosphere is sentimental. This piece could be used in the soundtrack of a romantic comedy movie, especially during the scenes where the characters are starting to fall in love with each other."
I'd Rather Be Green Than Be Blue MTV,2ctgUIqyaBk,This pop song features a male voice singing the main melody in a foreign language. The melody is repetitive. This is accompanied by percussion playing a simple beat. The bass plays the root notes of the chords. A guitar plays arpeggiated chords using a chorus effect. The mood of this song is romantic. This song can be played in a romantic movie.
Tambourine - Marcia Maria,2cxs73i3l1M,"The low quality recording features a passionate female vocal, alongside harmonizing background vocals, singing over wide wooden percussion, groovy bass and shimmering shakers. It sounds joyful, emotional and passionate. The recording is noisy."
el grillo enamorado,2cxvYC9QZac,"A male singer sings this passionate melody. The song is medium tempo with Latin percussion, guiro percussions, guitar rhythm, piano accompaniment and guitar rhythm. The song is romantic and spirited. The song is a Latin dance song with poor audio quality."
